tick,hero_name,x,y,hp
63481,QueenOfPain,8469.53,15938.19,2820
63487,Alchemist,15618.5,8614.41,2137
63503,Bloodseeker,18643.84,16416.0,2771
63525,Disruptor,20294.09,19585.66,1660
63527,Jakiro,12319.16,16400.34,2318
63527,Magnataur,12628.78,24523.09,1300
63529,Venomancer,18193.94,17051.22,1549
63537,Mars,13424.78,13646.12,2905
63541,QueenOfPain,8513.22,16604.75,2868
63545,WitchDoctor,12046.53,13221.03,2079
63549,Alchemist,14880.31,8429.97,2157
63563,Bloodseeker,19270.38,15934.28,2810
63585,Disruptor,20969.78,19933.59,1660
63589,Venomancer,18785.66,16858.09,1549
63595,Jakiro,12671.59,16850.34,2318
63601,QueenOfPain,8892.44,16962.56,2917
63607,WitchDoctor,12187.91,13593.97,2079
63611,Alchemist,14218.47,8262.09,2177
63617,Magnataur,12640.09,24532.66,1369
63623,Bloodseeker,19728.5,15160.47,2844
63629,Mars,13683.16,13611.25,2905
63645,Disruptor,21525.72,20416.31,1660
63649,Venomancer,19325.0,16484.84,1549
63661,QueenOfPain,9553.19,17040.47,2965
63663,Jakiro,12023.91,16800.81,2318
63667,WitchDoctor,12034.72,14260.47,2079
63685,Alchemist,14007.47,8265.59,2165
63689,Mars,13472.38,14180.81,2905
63703,Bloodseeker,19887.5,15306.62,3084
63705,Disruptor,22067.53,20949.28,1660
63711,Venomancer,19959.97,16493.12,1549
63715,Magnataur,12628.44,24517.06,1353
63721,QueenOfPain,10109.19,17414.34,3013
63735,Jakiro,11832.66,16984.84,2318
63737,DoomBringer,20134.41,15408.72,2897
63749,Mars,13340.94,14926.31,2905
63751,WitchDoctor,11899.34,14854.78,2079
63765,Disruptor,22516.75,21538.5,1660
63767,Bloodseeker,20301.25,15878.03,3080
63775,Alchemist,14007.47,8265.59,2163
63777,Magnataur,12266.5,23606.81,1372
63781,QueenOfPain,10746.69,17542.75,3062
63793,Venomancer,19736.38,16495.0,1549
63797,DoomBringer,20365.34,13514.66,2897
63809,Mars,13781.75,15074.28,2905
63811,WitchDoctor,11217.28,14866.53,2079
63825,Disruptor,22921.59,22168.97,1660
63835,Bloodseeker,20498.03,16261.12,3082
63837,Magnataur,12186.62,22821.78,1390
63845,QueenOfPain,10987.19,17964.5,3113
63851,Jakiro,11662.38,17114.84,2311
63853,Alchemist,14040.19,8266.16,2113
63857,DoomBringer,20197.0,12809.69,2897
63869,Mars,14406.97,15142.16,2905
63871,WitchDoctor,11135.62,14896.47,2079
63897,Magnataur,11480.62,22301.78,1408
63903,Disruptor,23127.81,22520.19,1660
63905,QueenOfPain,11285.53,18051.03,3161
63917,DoomBringer,20705.84,12445.62,2897
63919,Jakiro,11787.72,16869.78,2318
63919,Bloodseeker,20498.03,16261.12,3080
63929,Mars,14801.41,15560.84,2905
63929,Alchemist,14348.09,8270.34,2116
63931,WitchDoctor,11290.94,15388.44,2079
63965,Magnataur,10916.56,21843.28,1429
63965,Disruptor,22946.59,22522.62,1660
63979,QueenOfPain,11375.53,18078.97,3221
63979,Jakiro,11438.31,17527.34,2318
63983,DoomBringer,20983.84,12252.06,2897
63989,Alchemist,15052.41,8437.81,2136
63989,Venomancer,20022.03,16442.41,1637
63991,WitchDoctor,11042.03,15003.97,2079
63995,Bloodseeker,20473.97,15944.78,3090
63997,Mars,15519.84,15828.28,2905
64025,Magnataur,10423.38,21148.25,1447
64029,Disruptor,22529.16,22442.59,1660
64041,QueenOfPain,10862.69,18078.19,3375
64047,DoomBringer,20878.69,11720.22,2897
64049,Alchemist,14947.28,9173.06,2156
64049,Venomancer,20227.78,15841.97,1637
64051,WitchDoctor,10440.44,14889.84,2079
64055,Bloodseeker,20639.53,15086.16,3090
64067,Mars,14999.81,15929.97,3037
64085,Magnataur,10209.0,20293.66,1465
64089,Disruptor,21934.91,21976.5,1660
64101,QueenOfPain,10789.0,18663.0,3422
64107,DoomBringer,20922.19,11125.75,2897
64109,Alchemist,14896.66,9846.78,2176
64109,Venomancer,20514.69,15268.03,1637
64111,WitchDoctor,10136.59,15401.53,2079
64115,Bloodseeker,21111.0,14400.72,3090
64127,Mars,14414.28,16408.25,3037
64149,Disruptor,21354.19,21487.69,1660
64161,Magnataur,10183.62,20085.06,1100
64169,Alchemist,14757.0,10509.03,2197
64169,DoomBringer,20711.19,10463.62,2897
64169,Venomancer,20873.66,14764.47,1637
64175,Bloodseeker,21531.41,13849.22,3090
64187,Mars,14146.5,17077.34,3037
64191,WitchDoctor,10089.56,16084.12,2079
64191,QueenOfPain,10299.12,20079.91,3593
64209,Disruptor,20821.53,20945.56,1660
64221,Magnataur,10582.19,20402.5,563
64229,Alchemist,14852.28,11155.78,2217
64229,Venomancer,21234.56,14212.0,1637
64235,Bloodseeker,21638.38,13092.22,3090
64243,DoomBringer,20753.94,10296.53,2887
64247,Mars,13497.53,17609.0,3037
64251,WitchDoctor,10073.06,16769.53,2079
64269,QueenOfPain,10609.25,20272.53,3615
64269,Disruptor,20339.75,20362.31,1660
64277,Jakiro,11128.66,17989.22,2318
64281,Magnataur,11535.03,20540.06,80
64289,Alchemist,14736.44,11787.38,2029
64289,Venomancer,21540.59,13748.66,1637
64295,Bloodseeker,21333.12,12632.5,3090
64307,Mars,12830.5,18191.62,3037
64311,WitchDoctor,10105.62,17458.38,2079
64327,DoomBringer,20513.5,10408.38,3007
64329,Disruptor,19884.72,19753.59,1660
64339,Jakiro,12326.16,19410.0,2318
64341,Magnataur,12042.69,20362.34,20
64349,Venomancer,21638.34,13095.94,1637
64351,Alchemist,14755.22,12393.62,2043
64365,Bloodseeker,20888.12,12384.59,3082
64367,Mars,12512.38,18874.34,3037
64371,WitchDoctor,10223.78,18133.19,2079
64389,Disruptor,19421.38,19151.19,1660
64393,QueenOfPain,12170.28,20509.28,3615
64399,Jakiro,12159.66,19931.0,2362
64409,Venomancer,21423.5,12566.47,1637
64426,Alchemist,14748.44,12242.22,2036
64426,Bloodseeker,20740.97,11597.53,3078
64428,Mars,12723.53,19316.56,3037
64433,WitchDoctor,10530.41,18776.84,2079
64441,DoomBringer,20133.88,10661.06,3007
64455,QueenOfPain,11820.0,21092.56,3615
64463,Jakiro,11642.16,19948.47,2362
64471,Venomancer,20824.41,12240.75,1637
64481,Disruptor,19507.59,19137.06,1645
64489,Mars,13176.12,19656.91,3037
64493,WitchDoctor,10616.47,19163.59,2079
64493,Alchemist,14953.97,12415.56,2058
64501,DoomBringer,20006.09,11386.62,3007
64505,Bloodseeker,20495.47,11289.84,3056
64523,Jakiro,12382.19,19840.47,2362
64531,Venomancer,20257.94,11903.62,1637
64545,QueenOfPain,11934.44,21226.53,3593
64549,Mars,12634.59,19253.59,3037
64553,WitchDoctor,10833.53,19000.53,2079
64553,Alchemist,15681.62,12093.34,2078
64561,DoomBringer,19188.44,11475.06,3007
64565,Bloodseeker,20517.69,10405.72,3051
64583,Jakiro,13069.06,19515.19,2362
64592,Venomancer,19878.03,11409.59,1637
64611,Mars,12739.94,18372.88,3037
64615,WitchDoctor,11527.56,18983.25,2079
64615,QueenOfPain,10290.72,20800.31,3615
64617,Alchemist,16591.16,11573.59,2099
64623,DoomBringer,18362.34,11717.94,3007
64627,Bloodseeker,20761.25,9558.47,3086
64643,Disruptor,19514.69,18770.72,1660
64645,Jakiro,13772.16,19165.75,2362
64655,Venomancer,19663.06,10961.22,1637
64671,Mars,13371.03,18107.69,3037
64675,WitchDoctor,12072.62,18560.88,2079
64681,Alchemist,16676.88,11573.19,2023
64683,DoomBringer,18212.88,11740.69,3007
64689,Bloodseeker,20432.44,9443.53,3090
64715,Venomancer,19507.31,11379.78,1637
64721,QueenOfPain,10131.72,20265.88,3615
64741,Disruptor,19717.31,18191.69,1660
64751,Bloodseeker,20086.81,9757.53,3090
64753,Jakiro,14074.5,18723.25,2362
64759,Alchemist,16486.03,11444.66,1933
64771,DoomBringer,16472.72,11391.81,2974
64775,Venomancer,18851.31,11452.41,1637
64781,QueenOfPain,10458.94,19685.22,3615
64799,WitchDoctor,12001.56,18074.72,2299
64803,Disruptor,18683.22,16647.91,1660
64811,Bloodseeker,19154.47,9820.88,3090
64819,Alchemist,15729.81,11301.59,1774
64835,DoomBringer,15918.72,11423.91,2876
64835,Venomancer,18195.44,11525.97,1637
64841,QueenOfPain,10811.0,19115.19,3615
64864,Disruptor,18092.69,16312.69,1660
64872,Bloodseeker,18232.25,9952.84,3090
64880,Alchemist,15566.31,10605.28,1642
64896,Venomancer,17574.56,11489.22,1637
64898,DoomBringer,15590.78,10861.78,2803
64902,QueenOfPain,10786.47,18438.94,3615
64924,Disruptor,17647.94,15746.38,1660
64932,Bloodseeker,17361.59,9916.0,3090
64956,Alchemist,15743.53,10012.84,1250
64956,Venomancer,17474.56,10608.03,1637
64966,DoomBringer,15611.41,10346.91,2607
64974,Jakiro,13576.09,18614.22,2180
64986,Disruptor,17308.94,14974.53,1660
64988,Mars,13573.5,18161.94,3037
64998,WitchDoctor,15880.19,9821.44,2240
65016,Alchemist,15167.41,9947.16,863
65016,Venomancer,17005.88,10179.62,1637
65024,Bloodseeker,16422.47,9835.44,3090
65026,DoomBringer,15247.16,10053.03,2431
65046,Disruptor,16700.22,14094.66,1660
65062,WitchDoctor,15709.03,10401.09,1485
65066,Mars,13319.34,18469.94,3010
65076,Jakiro,13576.09,18614.22,2210
65076,Alchemist,14425.03,9920.38,629
65090,DoomBringer,14682.56,9946.12,2270
65090,Bloodseeker,15760.03,10289.78,3047
65096,Venomancer,16566.62,10325.12,1346
65106,Disruptor,16587.44,13113.34,1660
65136,Alchemist,13611.75,9979.75,497
65144,Mars,13288.28,18707.59,3014
65150,DoomBringer,13869.34,9969.44,2280
65152,WitchDoctor,15692.84,10450.16,1127
65154,Bloodseeker,15774.19,10461.88,2036
65156,QueenOfPain,14705.62,10358.56,3540
65160,Venomancer,16848.06,10403.66,1270
65166,Disruptor,15863.28,12317.97,1660
65174,Jakiro,13576.09,18614.22,2240
65214,Alchemist,12964.72,10012.47,22
65216,QueenOfPain,14906.56,10715.19,3558
65216,DoomBringer,13322.0,9977.59,2276
65222,Venomancer,16298.44,10404.31,1288
65228,Disruptor,15194.66,11516.19,1660
65230,Mars,13257.59,18747.91,2968
65234,Bloodseeker,15643.62,10579.09,1888
65238,WitchDoctor,15692.84,10450.16,0
65272,Jakiro,13587.41,18564.84,2081
65276,DoomBringer,13677.22,10006.06,2394
65282,QueenOfPain,14879.91,10714.0,3462
65292,Venomancer,15845.0,10407.53,1176
65296,Bloodseeker,15052.38,10734.44,2876
65320,Mars,13257.59,18747.91,3021
65332,Jakiro,13428.66,17847.12,2099
65340,DoomBringer,14021.16,10332.5,2369
65342,QueenOfPain,14553.41,10724.91,2241
65352,Venomancer,15233.56,10652.66,1456
65392,Jakiro,13278.78,17790.06,2117
65402,Mars,13408.0,18848.0,2971
65411,DoomBringer,14335.34,10717.91,2543
65417,Bloodseeker,14743.88,10725.22,3085
65423,Venomancer,15002.44,10769.09,1388
65441,Disruptor,15548.25,11322.38,1770
65459,Jakiro,13274.25,18391.62,2137
65471,Mars,13615.0,18593.03,2685
65473,DoomBringer,14296.41,10270.25,2616
65477,Bloodseeker,15162.12,10138.78,3024
65483,Venomancer,14792.12,10334.59,1440
65501,Disruptor,15052.47,11407.97,1770
65539,DoomBringer,14550.97,9935.62,2693
65543,Venomancer,15384.72,10143.38,1492
65549,Bloodseeker,15778.22,9977.41,2958
65559,Jakiro,13274.25,18391.62,2167
65559,Mars,13615.0,18593.03,2694
65969,Disruptor,15077.0,11416.91,1770
66015,DoomBringer,14905.84,9938.53,2776
66035,Bloodseeker,15778.22,9977.41,2815
66035,Venomancer,15406.78,10142.84,1570
66051,Mars,13615.0,18593.03,2697
66063,Jakiro,13274.25,18391.62,2197
66105,DoomBringer,14915.78,9943.91,2870
66123,Bloodseeker,15778.22,9977.41,2729
66125,Venomancer,15406.78,10142.84,1649
66137,Mars,13615.0,18593.03,2536
66165,Jakiro,13274.25,18391.62,2227
66165,DoomBringer,15555.19,10070.69,2642
66195,Disruptor,15535.0,10760.34,1770
66197,Bloodseeker,15878.53,10124.69,2634
66197,Venomancer,15046.84,10189.31,1452
66221,Mars,13615.0,18593.03,2384
66227,DoomBringer,14932.72,10070.31,2691
66257,Venomancer,14387.34,10213.34,1505
66259,Bloodseeker,15065.31,9991.41,2681
66265,Jakiro,13274.25,18391.62,2257
66275,Disruptor,14938.38,10715.0,1770
66287,DoomBringer,14280.81,9910.53,2738
66309,Mars,13615.0,18593.03,2379
66317,Venomancer,13728.19,10194.12,1632
66319,Bloodseeker,14259.25,9912.62,2728
66335,Disruptor,14557.84,10120.94,1770
66347,DoomBringer,13915.34,10179.75,2784
66355,Jakiro,13338.47,18226.97,2283
66379,Bloodseeker,13498.81,9728.94,2775
66381,Mars,13458.25,18604.44,2372
66389,Venomancer,13921.97,10097.84,1681
66407,DoomBringer,13809.31,10314.59,2831
66415,Jakiro,13201.56,17498.44,2301
66425,Disruptor,14118.81,10126.0,1770
66439,Bloodseeker,12799.56,10100.41,2768
66441,Mars,13330.38,17755.25,2407
66449,Venomancer,13311.53,10291.25,1681
66471,DoomBringer,13200.44,10342.34,2880
66485,Disruptor,13555.69,9675.44,1770
66489,Jakiro,12885.44,17121.97,2323
66501,Mars,13122.03,16926.22,2441
66509,Bloodseeker,12596.12,10220.59,2617
66535,DoomBringer,12668.5,10384.81,2760
66561,Mars,12921.56,16193.22,2476
66573,Disruptor,12316.12,8971.0,1770
66585,Jakiro,9273.5,9763.5,2362
66585,Bloodseeker,12763.91,10192.03,2637
66591,Venomancer,13346.97,10389.41,1681
66605,DoomBringer,12968.25,10303.78,2644
66639,Mars,12843.19,15912.56,2521
66659,Bloodseeker,12725.53,10180.56,2934
66671,Venomancer,13083.72,10361.56,1681
66683,DoomBringer,12778.38,10378.22,2625
66693,Jakiro,9940.31,10072.03,2362
66713,Disruptor,12379.72,9279.62,1770
66717,Mars,11758.56,12054.34,2570
66741,Bloodseeker,12701.56,10107.38,2879
66743,Venomancer,13326.78,10608.88,1681
66759,DoomBringer,12648.78,10178.66,2599
66773,Disruptor,11715.66,9577.12,1770
66777,Mars,11342.25,11371.44,2611
66825,Bloodseeker,12701.56,10107.38,2908
66837,Mars,10976.59,11021.53,2651
66843,DoomBringer,12648.78,10178.66,2348
66853,Disruptor,11809.06,9530.56,1770
66859,Magnataur,18189.0,10127.78,1968
66899,Mars,12848.34,15608.22,2308
66909,Bloodseeker,12701.56,10107.38,2926
66919,Magnataur,17304.22,10134.38,1968
66923,DoomBringer,12581.22,10216.88,2190
66959,Mars,12576.5,14951.19,2343
66959,Venomancer,12711.22,10495.66,1681
66979,Magnataur,16419.75,10152.62,1968
66983,Bloodseeker,12414.5,9987.56,2949
67005,DoomBringer,12425.81,10354.31,2284
67005,Disruptor,12483.56,9841.69,1770
67019,Mars,12302.28,14163.88,2377
67039,Magnataur,15541.62,10187.41,1968
67069,Bloodseeker,12414.5,9987.56,2978
67079,Mars,12119.66,13325.59,2412
67095,DoomBringer,12425.81,10354.31,2388
67099,Magnataur,14737.59,10380.22,1968
67139,Mars,11759.22,12663.06,2451
67155,Bloodseeker,12414.5,9987.56,3010
67159,Magnataur,14063.78,10941.62,1968
67163,Disruptor,13017.94,10315.09,1770
67179,DoomBringer,12356.25,10282.88,2859
67183,Venomancer,13032.75,10444.25,1681
67199,Mars,11402.25,12014.12,2491
67219,Magnataur,13465.12,11133.5,1968
67221,Jakiro,9765.38,10147.5,2362
67223,Disruptor,13399.38,10971.84,1770
67239,Bloodseeker,12260.31,10239.19,3156
67253,Venomancer,13156.53,10455.38,1681
67259,Mars,10923.03,11610.38,2532
67259,DoomBringer,12503.19,10420.34,2942
67289,Disruptor,13026.91,11185.09,1770
67293,Magnataur,13467.0,10983.16,1968
67299,Bloodseeker,13158.97,10290.88,3156
67313,Venomancer,13807.88,10478.59,1681
67319,Mars,11051.31,10909.19,2573
67321,DoomBringer,13560.41,11939.62,2987
67339,Jakiro,10386.56,10447.25,2362
67349,Disruptor,13374.59,11552.97,1770
67353,Magnataur,14250.16,10985.88,1968
67359,Bloodseeker,13793.69,10602.88,3156
67373,Venomancer,14301.84,10890.84,1681
67379,Mars,11248.97,11657.59,2613
67381,DoomBringer,14023.19,12573.72,3028
67399,Jakiro,11136.34,10520.66,2362
67409,Disruptor,15355.12,11853.97,1770
67419,Bloodseeker,14454.22,10728.5,3156
67441,DoomBringer,14553.22,12724.09,3069
67447,Mars,11660.75,11403.84,2658
67467,Magnataur,14877.78,11355.56,1968
67469,Disruptor,15551.47,12525.25,1770
67479,Bloodseeker,15166.72,11061.78,3156
67481,Jakiro,11792.75,10445.09,2362
67499,Venomancer,14786.44,11149.72,1681
67503,DoomBringer,14366.97,13140.84,3111
67507,Mars,11905.38,10693.78,2699
67527,Magnataur,15663.0,11686.97,1968
67529,Disruptor,15847.06,13225.41,1770
67539,Bloodseeker,15978.84,11420.31,3156
67545,Jakiro,11627.91,10760.97,2354
67559,Venomancer,14827.22,11757.81,1681
67563,DoomBringer,14128.25,13694.47,3136
67575,Mars,12291.09,10325.16,2739
67589,Disruptor,15783.5,13927.47,1770
67597,Magnataur,17722.38,12102.88,1968
67605,Jakiro,11575.22,10941.31,2356
67613,Bloodseeker,16459.5,11359.81,3128
67623,DoomBringer,13701.59,14379.34,3177
67623,Venomancer,14680.62,12368.03,1681
67649,Disruptor,15702.16,14623.56,1770
67653,Mars,12157.28,10223.94,2729
67657,WitchDoctor,9892.41,10426.53,2453
67665,Jakiro,11470.75,11163.03,2356
67683,Magnataur,18129.84,12248.69,1940
67683,DoomBringer,13265.41,14996.31,3218
67699,Bloodseeker,17166.84,11453.0,3154
67703,Venomancer,15037.16,12684.03,1669
67717,WitchDoctor,9936.28,11109.22,2453
67721,Mars,12186.5,10305.03,2724
67725,Jakiro,11595.12,11521.16,2356
67745,DoomBringer,11862.53,16192.31,3260
67747,Disruptor,15338.38,14183.38,1770
67757,Magnataur,17932.56,12444.12,1924
67759,Bloodseeker,18183.56,11548.19,3151
67777,WitchDoctor,9935.75,11799.19,2453
67783,Venomancer,15243.69,12830.25,1671
67789,Jakiro,12120.91,11558.16,2357
67799,Mars,12290.88,10317.44,2737
67817,Magnataur,17800.47,13276.88,1942
67819,Bloodseeker,19017.38,11453.25,3156
67827,DoomBringer,12086.44,16205.31,3271
67851,Jakiro,11575.94,11703.66,2358
67865,Venomancer,15270.94,12900.25,1670
67877,Mars,12296.78,10308.78,2740
67877,Magnataur,18312.53,13979.25,1960
67879,Bloodseeker,19779.34,11328.91,3156
67911,Jakiro,11337.47,11830.78,2358
67919,Disruptor,14773.59,14634.34,1770
67929,Venomancer,15257.0,13466.84,1681
67937,WitchDoctor,10486.78,11945.72,2453
67937,Mars,12389.22,10498.03,2751
67937,Magnataur,18723.72,14754.31,1968
67941,DoomBringer,12135.0,16198.97,3213
67959,Bloodseeker,20292.59,11095.0,3156
67979,Disruptor,14076.5,14937.12,1770
67989,Venomancer,14626.12,13472.44,1681
67997,Mars,12319.66,11263.44,2763
67997,Magnataur,19417.97,15092.28,1968
68015,Jakiro,10976.84,11480.28,2362
68023,Bloodseeker,20759.41,11646.69,3154
68027,DoomBringer,12135.0,16198.97,3248
68057,Mars,12183.47,11969.78,2778
68059,Disruptor,12640.84,16296.09,1770
68077,Jakiro,11133.56,11943.34,2362
68083,Magnataur,19624.03,15245.69,1919
68083,Bloodseeker,21007.38,12509.88,3149
68087,Alchemist,9639.12,10639.56,2496
68117,Mars,12248.5,12565.53,2794
68119,DoomBringer,11711.44,16228.16,3261
68141,Jakiro,11433.72,12372.69,2362
68147,Alchemist,9808.78,11435.59,2496
68153,Magnataur,20041.81,15723.69,1899
68165,Bloodseeker,20787.06,12454.5,3156
68169,WitchDoctor,11076.75,12218.75,2453
68177,Mars,12400.03,13170.22,2811
68179,DoomBringer,12349.56,15723.09,3271
68201,Jakiro,11924.0,12831.12,2362
68207,Alchemist,9587.5,12080.59,2496
68217,Magnataur,20544.59,16142.09,1919
68225,Bloodseeker,20196.84,12800.47,3156
68229,WitchDoctor,11620.81,12631.56,2453
68237,Mars,12818.81,13529.97,2827
68239,DoomBringer,12935.0,15273.19,3271
68267,Alchemist,9150.88,12601.59,2496
68277,Magnataur,20412.09,15309.47,1937
68285,Bloodseeker,20500.88,13593.62,3156
68299,Jakiro,11867.0,13607.0,2362
68299,DoomBringer,13433.5,14829.47,3271
68301,Mars,12366.31,13112.38,2869
68313,Venomancer,14276.41,13523.47,1681
68329,Alchemist,9012.56,12773.0,2496
68345,Bloodseeker,20858.28,14378.53,3156
68357,Magnataur,20371.53,15402.5,1753
68361,QueenOfPain,9284.0,10234.0,3981
68361,Mars,12140.41,13410.44,2905
68361,DoomBringer,13313.12,14962.53,3271
68363,WitchDoctor,11803.56,13205.06,2453
68367,Disruptor,12847.84,15925.75,1770
68369,Jakiro,11726.81,14072.34,2472
68389,Alchemist,9529.19,13190.81,2496
68405,Bloodseeker,21114.56,14751.03,3112
68421,Mars,12194.84,12874.0,2905
68421,DoomBringer,13449.56,14561.69,3271
68427,Disruptor,13143.38,15316.53,1770
68441,Jakiro,11518.34,14115.56,2472
68445,Magnataur,20370.41,15575.88,1721
68449,Alchemist,9976.94,13769.34,2496
68465,Bloodseeker,20855.38,14082.94,3112
68479,WitchDoctor,11878.31,12896.53,2453
68481,DoomBringer,13318.5,13859.41,3261
68515,Mars,12123.16,12502.94,3125
68515,Alchemist,10628.66,13659.44,2496
68523,Disruptor,13159.41,15282.34,1770
68525,Bloodseeker,21426.06,13497.06,3112
68525,Venomancer,13839.97,13592.91,1608
68527,Magnataur,20469.28,15664.44,1519
68543,Jakiro,11687.34,13605.0,2472
68545,DoomBringer,13701.03,13711.5,3263
68575,Mars,13007.47,12758.38,3125
68575,Alchemist,11293.47,13517.81,2496
68583,Disruptor,13050.19,15945.28,1770
68585,Bloodseeker,21606.19,12714.56,3112
68585,Venomancer,14378.09,13566.12,1654
68599,WitchDoctor,12602.28,12762.03,2453
68605,DoomBringer,14162.12,13362.88,3207
68607,Jakiro,12473.56,13236.31,2472
68607,Magnataur,20452.72,15695.47,1443
68637,Alchemist,11774.81,13414.44,2496
68647,Venomancer,14565.09,13353.62,1394
68653,QueenOfPain,13861.81,13166.72,3924
68661,Mars,14444.84,13278.72,3125
68673,Disruptor,12892.16,15679.62,1704
68675,DoomBringer,14413.25,13606.62,2579
68681,Bloodseeker,21207.59,12608.31,3100
68687,Magnataur,20475.41,15677.53,1339
68697,Alchemist,12664.38,13401.97,2496
68729,Mars,14734.44,13412.22,3162
68733,QueenOfPain,13772.22,13511.75,4025
68733,Disruptor,13205.44,15075.22,1704
68735,DoomBringer,14620.66,13967.22,791
68743,Bloodseeker,20819.94,11980.97,3108
68747,Jakiro,14114.94,13275.22,2472
68771,Alchemist,14453.5,13841.72,2458
68775,Magnataur,20489.25,15753.59,1337
68789,Mars,14988.5,13977.88,3018
68793,QueenOfPain,13805.03,14160.75,4025
68795,DoomBringer,15078.22,14692.44,580
68803,Bloodseeker,20562.31,11791.19,3104
68807,Jakiro,14751.94,14190.53,2472
68833,WitchDoctor,14376.47,12680.66,2432
68835,Alchemist,14787.66,14313.0,2482
68849,Mars,15239.0,14636.34,2874
68853,Magnataur,16071.0,16017.94,1362
68855,Disruptor,12907.22,15507.41,1704
68859,DoomBringer,15353.69,15143.69,307
68873,Bloodseeker,20527.53,11403.72,3109
68893,WitchDoctor,14510.59,13297.06,2403
68901,QueenOfPain,14935.91,15005.28,3852
68901,Jakiro,14918.0,14950.12,2227
68907,Alchemist,14871.06,14916.03,2360
68915,Mars,14871.06,14984.22,2582
68915,Disruptor,14328.84,15564.12,1704
68923,Magnataur,14954.88,14784.84,1345
68953,WitchDoctor,14523.47,13915.84,2388
68959,Bloodseeker,20595.28,11747.78,3112
68981,QueenOfPain,14891.28,15021.22,3734
68981,Jakiro,14891.28,15021.22,1980
68985,Alchemist,14798.09,15096.84,2483
